course_section_id,course_id,course_section_status,max_enrollment,delivery_mode
112302,224501,active,26,FaceToFace
100168,180904,active,26,FaceToFace
97613,326718,active,26,FaceToFace
155962,319212,active,26,FaceToFace
32226,292531,active,26,FaceToFace
5643,209334,active,26,FaceToFace
43842,312964,active,26,FaceToFace
98111,199193,active,26,FaceToFace
59270,234204,active,26,FaceToFace
97170,199193,active,26,FaceToFace
157534,162061,active,26,FaceToFace
12847,314418,active,26,FaceToFace
92052,263978,active,26,FaceToFace
8548,224501,active,26,FaceToFace
63912,285589,active,26,FaceToFace
41623,218167,active,26,FaceToFace
94798,185071,active,26,FaceToFace
125293,199193,active,26,FaceToFace
19292,230563,active,26,FaceToFace
23535,174258,active,26,FaceToFace
187322,347669,active,26,FaceToFace
150761,178628,active,26,FaceToFace
152839,217160,active,26,FaceToFace
16375,318806,active,26,FaceToFace
32343,234204,active,26,FaceToFace
191875,354471,active,26,FaceToFace
193325,350738,active,26,FaceToFace
152402,328452,active,26,FaceToFace
150553,312934,active,26,FaceToFace
125729,302074,active,26,FaceToFace
41719,285589,active,26,FaceToFace
131614,180904,active,26,FaceToFace
131804,184420,active,26,FaceToFace
77547,256143,active,26,FaceToFace
156146,183688,active,26,FaceToFace
137192,199193,active,26,FaceToFace
156446,281021,active,26,FaceToFace
41730,234204,active,26,FaceToFace
156988,328896,active,26,FaceToFace
150514,328452,active,26,FaceToFace
74822,298561,active,26,FaceToFace
129961,224501,active,26,FaceToFace
118764,306839,active,26,FaceToFace
8565,170689,active,26,FaceToFace
45653,234204,active,26,FaceToFace
135447,302074,active,26,FaceToFace
91303,227090,active,26,FaceToFace
188638,353890,active,26,FaceToFace
151898,195983,active,26,FaceToFace
53287,272321,active,26,FaceToFace
157326,296964,active,26,FaceToFace
142717,180904,active,26,FaceToFace
131339,199193,active,26,FaceToFace
150926,274459,active,26,FaceToFace
117360,257295,active,26,FaceToFace
44568,234204,active,26,FaceToFace
92833,320937,active,26,FaceToFace
143524,302074,active,26,FaceToFace
24234,236664,active,26,FaceToFace
50618,224501,active,26,FaceToFace
147218,199193,active,26,FaceToFace
68195,209334,active,26,FaceToFace
156351,174928,active,26,FaceToFace
44516,215374,active,26,FaceToFace
115428,234204,active,26,FaceToFace
103779,257295,active,26,FaceToFace
77100,166439,active,26,FaceToFace
158140,265417,active,26,FaceToFace
149388,298185,active,26,FaceToFace
133654,265822,active,26,FaceToFace
117079,258812,active,26,FaceToFace
79943,302074,active,26,FaceToFace
124389,199193,active,26,FaceToFace
119508,265822,active,26,FaceToFace
126022,223638,active,26,FaceToFace
123826,337919,active,26,FaceToFace
34803,257295,active,26,FaceToFace
190281,350294,active,26,FaceToFace
46879,171931,active,26,FaceToFace
92552,274694,active,26,FaceToFace
147086,249411,active,26,FaceToFace
96021,180904,active,26,FaceToFace
96284,265822,active,26,FaceToFace
188732,348192,active,26,FaceToFace
3174,209334,active,26,FaceToFace
106624,199831,active,26,FaceToFace
146669,265822,active,26,FaceToFace
145903,339971,active,26,FaceToFace
120767,263301,active,26,FaceToFace
117838,263978,active,26,FaceToFace
195722,355713,active,26,FaceToFace
96309,302074,active,26,FaceToFace
155474,195983,active,26,FaceToFace
3279,234204,active,26,FaceToFace
158980,279521,active,26,FaceToFace
136294,224501,active,26,FaceToFace
44052,307036,active,26,FaceToFace
41343,303644,active,26,FaceToFace
101912,286070,active,26,FaceToFace
125403,234204,active,26,FaceToFace
75793,161356,active,26,FaceToFace
54859,228172,active,26,FaceToFace
94966,180904,active,26,FaceToFace
8343,263978,active,26,FaceToFace
63317,238522,active,26,FaceToFace
59403,285589,active,26,FaceToFace
41185,257511,active,26,FaceToFace
7,160058,active,26,FaceToFace
152386,328896,active,26,FaceToFace
150886,273724,active,26,FaceToFace
35343,302074,active,26,FaceToFace
134052,228686,active,26,FaceToFace
123788,257295,active,26,FaceToFace
159813,294342,active,26,FaceToFace
153326,272278,active,26,FaceToFace
13768,263978,active,26,FaceToFace
195952,348045,active,26,FaceToFace
149185,224501,active,26,FaceToFace
155406,217728,active,26,FaceToFace
190337,347697,active,26,FaceToFace
12891,199193,active,26,FaceToFace
94329,257295,active,26,FaceToFace
71898,285589,active,26,FaceToFace
189442,346820,active,26,FaceToFace
89681,178698,active,26,FaceToFace
137218,199193,active,26,FaceToFace
87729,176405,active,26,FaceToFace
42754,199193,active,26,FaceToFace
189319,357216,active,26,FaceToFace
17252,181418,active,26,FaceToFace
86257,174556,active,26,FaceToFace
56482,199193,active,26,FaceToFace
91239,265822,active,26,FaceToFace
141246,242396,active,26,FaceToFace
9529,310419,active,26,FaceToFace
78732,211635,active,26,FaceToFace
48505,234204,active,26,FaceToFace
92628,274784,active,26,FaceToFace
71123,294121,active,26,FaceToFace
150868,180921,active,26,FaceToFace
152353,299970,active,26,FaceToFace
103305,224501,active,26,FaceToFace
155879,328896,active,26,FaceToFace
158941,328452,active,26,FaceToFace
154105,331787,active,26,FaceToFace
157462,253229,active,26,FaceToFace
92818,234204,active,26,FaceToFace
159620,328896,active,26,FaceToFace
36041,205231,active,26,FaceToFace
105071,234204,active,26,FaceToFace
72996,199193,active,26,FaceToFace
61531,224501,active,26,FaceToFace
104815,218167,active,26,FaceToFace
187998,355866,active,26,FaceToFace
43882,263978,active,26,FaceToFace
119031,265822,active,26,FaceToFace
89261,302074,active,26,FaceToFace
144596,285589,active,26,FaceToFace
159331,285999,active,26,FaceToFace
19376,199193,active,26,FaceToFace
156893,328896,active,26,FaceToFace
156485,281824,active,26,FaceToFace
158622,181073,active,26,FaceToFace
61892,234204,active,26,FaceToFace
77383,209883,active,26,FaceToFace
66693,285589,active,26,FaceToFace
105133,197996,active,26,FaceToFace
196626,351368,active,26,FaceToFace
59190,234204,active,26,FaceToFace
87282,234204,active,26,FaceToFace
121170,309863,active,26,FaceToFace
102609,199193,active,26,FaceToFace
106187,234204,active,26,FaceToFace
31192,234204,active,26,FaceToFace
158245,174770,active,26,FaceToFace
98119,327388,active,26,FaceToFace
2765,301906,active,26,FaceToFace
156819,328896,active,26,FaceToFace
122630,265591,active,26,FaceToFace
94163,234204,active,26,FaceToFace
4881,174258,active,26,FaceToFace
157111,328452,active,26,FaceToFace
104444,209334,active,26,FaceToFace
130014,320618,active,26,FaceToFace
136881,234204,active,26,FaceToFace
100081,237918,active,26,FaceToFace
109453,203479,active,26,FaceToFace
119605,187368,active,26,FaceToFace
32365,224501,active,26,FaceToFace
140796,195763,active,26,FaceToFace
29549,224501,active,26,FaceToFace
151582,331900,active,26,FaceToFace
102911,257295,active,26,FaceToFace
190490,353071,active,26,FaceToFace
52792,317649,active,26,FaceToFace
9295,209334,active,26,FaceToFace
144481,234204,active,26,FaceToFace
39022,263978,active,26,FaceToFace
195210,352580,active,26,FaceToFace
150489,328896,active,26,FaceToFace
40692,210939,active,26,FaceToFace
75696,180904,active,26,FaceToFace
100082,179072,active,26,FaceToFace
153908,236478,active,26,FaceToFace
36210,224501,active,26,FaceToFace
159480,288717,active,26,FaceToFace
26428,331254,active,26,FaceToFace
130455,321165,active,26,FaceToFace
47710,311482,active,26,FaceToFace
151039,322217,active,26,FaceToFace
125506,234204,active,26,FaceToFace
157063,337740,active,26,FaceToFace
59437,325729,active,26,FaceToFace
45049,257295,active,26,FaceToFace
118292,224501,active,26,FaceToFace
86526,267388,active,26,FaceToFace
75508,257295,active,26,FaceToFace
136965,302074,active,26,FaceToFace
50683,222910,active,26,FaceToFace
187943,347939,active,26,FaceToFace
158566,180382,active,26,FaceToFace
151496,192494,active,26,FaceToFace
155987,227432,active,26,FaceToFace
188338,353606,active,26,FaceToFace
147738,204212,active,26,FaceToFace
131472,224501,active,26,FaceToFace
47008,310657,active,26,FaceToFace
157555,328452,active,26,FaceToFace
158696,328896,active,26,FaceToFace
113365,257295,active,26,FaceToFace
20772,232397,active,26,FaceToFace
114834,224501,active,26,FaceToFace
191108,347669,active,26,FaceToFace
106769,338040,active,26,FaceToFace
65476,199193,active,26,FaceToFace
3820,257253,active,26,FaceToFace
99357,282947,active,26,FaceToFace
193524,348286,active,26,FaceToFace
55903,183072,active,26,FaceToFace
140274,287172,active,26,FaceToFace
111378,244660,active,26,FaceToFace
55010,234204,active,26,FaceToFace
16182,199193,active,26,FaceToFace
12174,199193,active,26,FaceToFace
158104,172139,active,26,FaceToFace
114129,255174,active,26,FaceToFace
119320,285589,active,26,FaceToFace
115533,210901,,26,FaceToFace
9687,180904,active,26,FaceToFace
124636,175528,active,26,FaceToFace
99261,328827,active,26,FaceToFace
149806,328452,active,26,FaceToFace
95438,224501,active,26,FaceToFace
150434,265067,active,26,FaceToFace
59187,279501,active,26,FaceToFace
18573,224501,active,26,FaceToFace
138594,234204,active,26,FaceToFace
20520,234204,active,26,FaceToFace
159026,328452,active,26,FaceToFace
156726,328896,active,26,FaceToFace
134730,209334,active,26,FaceToFace
132923,224501,active,26,FaceToFace
157889,260880,active,26,FaceToFace
130597,257295,active,26,FaceToFace
50230,180904,active,26,FaceToFace
191098,351096,active,26,FaceToFace
54750,234204,active,26,FaceToFace
56450,276213,active,26,FaceToFace
139039,233692,active,26,FaceToFace
133593,302074,active,26,FaceToFace
57202,184720,active,26,FaceToFace
90013,179072,active,26,FaceToFace
159157,236795,active,26,FaceToFace
44642,307757,active,26,FaceToFace
42886,305548,active,26,FaceToFace
196244,347669,active,26,FaceToFace
7654,180904,active,26,FaceToFace
157360,328452,active,26,FaceToFace
157315,204758,active,26,FaceToFace
188219,348199,active,26,FaceToFace
152772,195983,active,26,FaceToFace
52835,209334,active,26,FaceToFace
129948,199193,active,26,FaceToFace
11307,234204,active,26,FaceToFace
86213,199193,active,26,FaceToFace
37573,234204,active,26,FaceToFace
103486,242048,active,26,FaceToFace
140193,195034,active,26,FaceToFace
154516,339149,active,26,FaceToFace
101146,285162,active,26,FaceToFace
115702,302074,active,26,FaceToFace
42384,199193,active,26,FaceToFace
120822,263395,active,26,FaceToFace
154966,328896,active,26,FaceToFace
157775,328896,active,26,FaceToFace
128780,226985,active,26,FaceToFace
132156,323209,active,26,FaceToFace
20733,302074,active,26,FaceToFace
195290,352651,active,26,FaceToFace
196797,351538,active,26,FaceToFace
67887,199193,active,26,FaceToFace
96451,187267,active,26,FaceToFace
70312,339053,active,26,FaceToFace
90509,263978,active,26,FaceToFace
99156,328719,active,26,FaceToFace
37063,199193,active,26,FaceToFace
106731,292091,active,26,FaceToFace
89265,285589,active,26,FaceToFace
34428,199193,active,26,FaceToFace
69968,338609,active,26,FaceToFace
157099,328452,active,26,FaceToFace
1330,161727,active,26,FaceToFace
20227,277607,active,26,FaceToFace
45717,170507,active,26,FaceToFace
157662,302925,active,26,FaceToFace
153624,277510,active,26,FaceToFace
24499,257295,active,26,FaceToFace
64451,180904,active,26,FaceToFace
95769,186362,active,26,FaceToFace
100333,199193,active,26,FaceToFace
54907,274356,active,26,FaceToFace
110534,199193,active,26,FaceToFace
195529,352870,active,26,FaceToFace
44123,302074,active,26,FaceToFace
90813,234204,active,26,FaceToFace
49748,175450,active,26,FaceToFace
103326,209334,active,26,FaceToFace
151361,328452,active,26,FaceToFace
157301,328896,active,26,FaceToFace
7611,234204,active,26,FaceToFace
194307,351702,active,26,FaceToFace
154329,174928,active,26,FaceToFace
112452,263978,active,26,FaceToFace
188555,356440,active,26,FaceToFace
97711,235013,active,26,FaceToFace
128906,273319,active,26,FaceToFace
84233,310438,active,26,FaceToFace
110319,296443,,26,FaceToFace
99138,302074,active,26,FaceToFace
39016,302074,active,26,FaceToFace
158558,272731,active,26,FaceToFace
152467,302066,active,26,FaceToFace
60065,188382,active,26,FaceToFace
59021,187136,active,26,FaceToFace
152580,328896,active,26,FaceToFace
98932,190334,active,26,FaceToFace
43878,302074,active,26,FaceToFace
71907,203064,active,26,FaceToFace
51195,263978,active,26,FaceToFace
126531,177889,active,26,FaceToFace
159160,328896,active,26,FaceToFace
153015,266075,active,26,FaceToFace
142562,263978,active,26,FaceToFace
44406,257295,active,26,FaceToFace
118004,263978,active,26,FaceToFace
20354,277755,active,26,FaceToFace
157542,328452,active,26,FaceToFace
15657,199193,active,26,FaceToFace
189005,351668,active,26,FaceToFace
43202,199193,active,26,FaceToFace
129560,234204,active,26,FaceToFace
149834,161681,active,26,FaceToFace
36147,263978,active,26,FaceToFace
189569,347669,active,26,FaceToFace
48079,234204,active,26,FaceToFace
69726,338358,active,26,FaceToFace
154839,328896,active,26,FaceToFace
62122,302074,active,26,FaceToFace
94888,185173,active,26,FaceToFace
156261,323841,active,26,FaceToFace
23381,180904,active,26,FaceToFace
34639,174258,active,26,FaceToFace
149090,263978,active,26,FaceToFace
3122,256409,active,26,FaceToFace
189952,355189,active,26,FaceToFace
153339,226321,active,26,FaceToFace
25542,234204,active,26,FaceToFace
1336,209334,active,26,FaceToFace
104619,335382,active,26,FaceToFace
59942,224501,active,26,FaceToFace
152317,160934,active,26,FaceToFace
117855,213648,active,27,FaceToFace
92979,321110,active,27,FaceToFace
65941,237918,active,27,FaceToFace
193835,353855,active,27,FaceToFace
10171,298158,active,27,FaceToFace
119814,262128,active,27,FaceToFace
155179,264572,active,27,FaceToFace
55950,298158,active,27,FaceToFace
149301,344165,active,27,FaceToFace
189512,354750,active,27,FaceToFace
89585,175036,active,27,FaceToFace
57535,281002,active,27,FaceToFace
78914,303743,active,27,FaceToFace
49642,298158,active,27,FaceToFace
61911,236856,active,27,FaceToFace
159450,195983,active,27,FaceToFace
44102,168524,active,27,FaceToFace
20431,185597,active,27,FaceToFace
104549,237918,active,27,FaceToFace
103970,196606,active,27,FaceToFace
82243,175036,active,27,FaceToFace
136022,236020,active,27,FaceToFace
196535,356495,active,27,FaceToFace
73373,296822,active,27,FaceToFace
75333,299167,active,27,FaceToFace
102952,298158,active,27,FaceToFace
107099,200418,active,27,FaceToFace
157652,244171,active,27,FaceToFace
192482,352497,active,27,FaceToFace
60309,326743,active,27,FaceToFace
53920,226945,active,27,FaceToFace
87026,220939,active,27,FaceToFace
155415,217803,active,27,FaceToFace
193782,348528,active,27,FaceToFace
153964,237466,active,27,FaceToFace
43048,220939,active,27,FaceToFace
40219,220286,active,27,FaceToFace
2612,298158,active,27,FaceToFace
53532,180111,active,27,FaceToFace
195652,347740,active,27,FaceToFace
128079,220286,active,27,FaceToFace
116880,258517,active,27,FaceToFace
111489,297837,active,27,FaceToFace
97080,298158,active,27,FaceToFace
70715,247581,active,27,FaceToFace
158562,244171,active,27,FaceToFace
60881,189334,active,27,FaceToFace
97820,235163,active,27,FaceToFace
12071,298158,active,27,FaceToFace
118200,192371,active,27,FaceToFace
124186,175036,active,27,FaceToFace
33568,248140,active,27,FaceToFace
111371,298158,active,27,FaceToFace
113101,207840,active,27,FaceToFace
151106,195983,active,27,FaceToFace
46223,263651,active,27,FaceToFace
82769,325399,active,27,FaceToFace
189591,346958,active,27,FaceToFace
197196,357182,active,27,FaceToFace
157325,204991,active,27,FaceToFace
87959,273171,active,27,FaceToFace
137002,329152,active,27,FaceToFace
149832,300069,active,27,FaceToFace
190837,356084,active,27,FaceToFace
1041,298158,active,27,FaceToFace
70048,298158,active,27,FaceToFace
126950,237918,active,27,FaceToFace
159727,246949,active,27,FaceToFace
97095,298158,active,27,FaceToFace
99755,298158,active,27,FaceToFace
190128,355359,active,27,FaceToFace
209,298158,active,27,FaceToFace
53491,272558,active,27,FaceToFace
72173,298158,active,27,FaceToFace
94269,298158,active,27,FaceToFace
8752,174258,active,27,FaceToFace
151206,233731,active,27,FaceToFace
122632,298158,active,27,FaceToFace
128543,180397,active,27,FaceToFace
123355,220286,active,27,FaceToFace
65738,237918,active,27,FaceToFace
26266,193029,active,27,FaceToFace
119548,298158,active,27,FaceToFace
69793,338426,active,27,FaceToFace
74704,344529,active,27,FaceToFace
80064,175036,active,27,FaceToFace
59822,220286,active,27,FaceToFace
43234,306136,active,27,FaceToFace
74249,205890,active,27,FaceToFace
190089,350106,active,27,FaceToFace
78481,303226,active,27,FaceToFace
142251,287678,active,27,FaceToFace
51901,281002,active,27,FaceToFace
40113,210156,active,27,FaceToFace
16087,226328,active,27,FaceToFace
9156,298158,active,27,FaceToFace
71481,294507,active,27,FaceToFace
100904,298158,active,27,FaceToFace
38149,325399,active,27,FaceToFace
159470,242547,active,27,FaceToFace
195332,350084,active,27,FaceToFace
92183,320211,active,27,FaceToFace
76016,220286,active,27,FaceToFace
67721,220286,active,27,FaceToFace
144261,246039,active,27,FaceToFace
46973,218318,active,27,FaceToFace
108651,220286,active,27,FaceToFace
57402,277280,active,27,FaceToFace
104355,197068,active,27,FaceToFace
18503,183111,active,27,FaceToFace
88415,223528,active,27,FaceToFace
2362,175036,active,27,FaceToFace
674,207356,active,27,FaceToFace
158906,244171,active,27,FaceToFace
20716,175036,active,27,FaceToFace
63770,330958,active,27,FaceToFace
117798,298158,active,27,FaceToFace
155616,174928,active,27,FaceToFace
153436,244171,active,27,FaceToFace
64271,192371,active,27,FaceToFace
50186,298158,active,27,FaceToFace
97284,298158,active,27,FaceToFace
2039,298158,active,27,FaceToFace
80264,166843,active,27,FaceToFace
81384,214687,active,27,FaceToFace
151664,333519,active,27,FaceToFace
142336,298158,active,27,FaceToFace
154085,328487,active,27,FaceToFace
145855,298158,active,27,FaceToFace
138503,220939,active,27,FaceToFace
104419,237918,active,27,FaceToFace
195585,352930,active,27,FaceToFace
57589,220939,active,27,FaceToFace
57309,298158,active,27,FaceToFace
59757,192371,active,27,FaceToFace
110688,342962,active,27,FaceToFace
119964,298158,active,27,FaceToFace
195176,352204,active,27,FaceToFace
88721,177569,active,27,FaceToFace
36038,205221,,27,FaceToFace
24770,237328,active,27,FaceToFace
7374,169213,active,27,FaceToFace
152359,300024,active,27,FaceToFace
49262,221102,active,27,FaceToFace
110532,250764,active,27,FaceToFace
155661,299877,active,27,FaceToFace
61117,298158,active,27,FaceToFace
50487,268840,active,27,FaceToFace
101826,192371,active,27,FaceToFace
158301,244171,active,27,FaceToFace
190039,346904,active,27,FaceToFace
193569,346904,active,27,FaceToFace
155378,309403,active,27,FaceToFace
195069,347190,active,27,FaceToFace
72947,298158,active,27,FaceToFace
17737,320502,active,27,FaceToFace
22615,280632,active,27,FaceToFace
65718,287446,active,27,FaceToFace
56269,229997,active,27,FaceToFace
155887,226117,active,27,FaceToFace
41403,165228,active,27,FaceToFace
119006,307153,active,27,FaceToFace
132576,220286,active,27,FaceToFace
55743,298158,active,27,FaceToFace
124402,298158,active,27,FaceToFace
102810,298158,active,27,FaceToFace
136503,236582,active,27,FaceToFace
77934,298158,active,27,FaceToFace
145763,281002,active,27,FaceToFace
30513,237918,active,27,FaceToFace
194801,357282,active,27,FaceToFace
139792,273171,active,27,FaceToFace
28520,298158,active,27,FaceToFace
191844,349223,active,27,FaceToFace
115522,298158,active,27,FaceToFace
73919,205519,active,27,FaceToFace
16669,220939,active,27,FaceToFace
146914,237918,active,27,FaceToFace
158250,244171,active,27,FaceToFace
159202,329665,active,27,FaceToFace
56668,230508,active,27,FaceToFace
30530,336408,active,27,FaceToFace
138089,238595,active,27,FaceToFace
157321,250870,active,27,FaceToFace
72230,298158,active,27,FaceToFace
103207,298158,active,27,FaceToFace
159562,244171,active,27,FaceToFace
158891,323914,active,27,FaceToFace
137826,284167,active,27,FaceToFace
90161,225658,active,27,FaceToFace
37241,206711,active,27,FaceToFace
186965,346904,active,27,FaceToFace
152278,206691,active,27,FaceToFace
52221,270987,active,27,FaceToFace
33475,273171,active,27,FaceToFace
129774,175036,active,27,FaceToFace
54717,274085,active,27,FaceToFace
73920,297473,active,27,FaceToFace
122526,265478,active,27,FaceToFace
149892,244171,active,27,FaceToFace
29422,281002,active,27,FaceToFace
73494,251017,active,27,FaceToFace
126478,224160,active,27,FaceToFace
83554,298158,active,27,FaceToFace
1483,254462,active,27,FaceToFace
197050,354392,active,27,FaceToFace
5873,298158,active,27,FaceToFace
36693,206063,active,27,FaceToFace
74615,281002,active,27,FaceToFace
151252,234462,active,27,FaceToFace
18135,220939,active,27,FaceToFace
45682,298158,active,27,FaceToFace
194489,352679,active,27,FaceToFace
63477,192562,active,27,FaceToFace
194485,351866,active,27,FaceToFace
93311,298158,active,27,FaceToFace
340,220939,active,27,FaceToFace
79736,298158,active,27,FaceToFace
54028,319194,active,27,FaceToFace
32094,174258,active,27,FaceToFace
187799,347774,active,27,FaceToFace
158841,244171,active,27,FaceToFace
76043,161704,active,27,FaceToFace
104334,281002,active,27,FaceToFace
152863,171200,active,27,FaceToFace
115116,210359,active,27,FaceToFace
129663,274260,active,27,FaceToFace
7205,261585,active,27,FaceToFace
86580,174954,active,27,FaceToFace
194525,346904,active,27,FaceToFace
27234,332262,active,27,FaceToFace
104276,298158,active,27,FaceToFace
104909,197732,active,27,FaceToFace
153490,182841,active,27,FaceToFace
8290,298158,active,27,FaceToFace
187996,348004,active,27,FaceToFace
16378,175036,active,27,FaceToFace
89008,298158,active,27,FaceToFace
83048,298158,active,27,FaceToFace
46705,175036,active,27,FaceToFace
41085,298158,active,27,FaceToFace
1298,298158,active,27,FaceToFace
18237,174258,active,27,FaceToFace
118123,298158,active,27,FaceToFace
195217,352204,active,27,FaceToFace
49779,298158,active,27,FaceToFace
17421,228091,active,27,FaceToFace
157080,174928,active,27,FaceToFace
97483,273171,active,27,FaceToFace
140442,333326,active,27,FaceToFace
36541,251905,active,27,FaceToFace
156359,187172,active,27,FaceToFace
189348,357254,active,27,FaceToFace
130077,274790,active,27,FaceToFace
157249,244171,active,27,FaceToFace
153275,271402,active,27,FaceToFace
56769,298158,active,27,FaceToFace
36642,174258,active,27,FaceToFace
155738,223436,active,27,FaceToFace
60934,220939,active,27,FaceToFace
10594,175036,active,27,FaceToFace
67275,237918,active,27,FaceToFace
49870,298158,active,27,FaceToFace
101803,193878,active,27,FaceToFace
65711,175036,active,27,FaceToFace
152845,309494,active,27,FaceToFace
55638,175036,active,27,FaceToFace
46024,263397,active,27,FaceToFace
121074,298158,active,27,FaceToFace
90630,220939,active,27,FaceToFace
114353,301358,active,27,FaceToFace
25868,175036,active,27,FaceToFace
13941,269757,active,27,FaceToFace
27852,168524,active,27,FaceToFace
12770,298158,active,27,FaceToFace
114227,301200,active,27,FaceToFace
91209,319071,active,27,FaceToFace
134853,234604,active,27,FaceToFace
82382,298158,active,27,FaceToFace
16418,180431,active,27,FaceToFace
52937,225714,active,27,FaceToFace
158647,319958,active,27,FaceToFace
73744,298158,active,27,FaceToFace
73425,296895,active,27,FaceToFace
157575,174928,active,28,FaceToFace
158575,318887,active,28,FaceToFace
142451,273171,active,28,FaceToFace
21731,279527,active,28,FaceToFace
36222,220939,active,28,FaceToFace
121047,263674,active,28,FaceToFace
41322,281002,active,28,FaceToFace
195109,347227,active,28,FaceToFace
155500,172949,,28,FaceToFace
11734,192371,active,28,FaceToFace
76774,162642,active,28,FaceToFace
7791,305526,active,28,FaceToFace
134411,187821,active,28,FaceToFace
150430,172423,active,28,FaceToFace
187523,355362,active,28,FaceToFace
51771,316388,active,28,FaceToFace
157860,324312,active,28,FaceToFace
134407,273171,active,28,FaceToFace
159238,238255,active,28,FaceToFace
12754,222139,active,28,FaceToFace
11508,275683,active,28,FaceToFace
88598,280438,active,28,FaceToFace
157506,207812,active,28,FaceToFace
120200,234204,active,28,FaceToFace
1922,273171,active,28,FaceToFace
149062,192371,active,28,FaceToFace
91662,227569,active,28,FaceToFace
58879,279092,active,28,FaceToFace
96844,291587,active,28,FaceToFace
134452,305526,active,28,FaceToFace
14025,234204,active,28,FaceToFace
87304,175881,active,28,FaceToFace
37371,252969,active,28,FaceToFace
152154,174928,active,28,FaceToFace
146070,192371,active,28,FaceToFace
67269,273171,active,28,FaceToFace
153443,182095,active,28,FaceToFace
75884,299899,active,28,FaceToFace
95406,221543,active,28,FaceToFace
7417,215605,active,28,FaceToFace
67548,325238,active,28,FaceToFace
23167,234204,active,28,FaceToFace
158333,176247,active,28,FaceToFace
89067,270510,active,28,FaceToFace
94730,323281,active,28,FaceToFace
23413,189482,active,28,FaceToFace
114461,192371,active,28,FaceToFace
69350,305526,active,28,FaceToFace
73418,192371,active,28,FaceToFace
58513,232766,active,28,FaceToFace
71648,174575,active,28,FaceToFace
156389,174928,active,28,FaceToFace
191288,356544,active,28,FaceToFace
66117,325238,active,28,FaceToFace
130766,183139,active,28,FaceToFace
51205,232320,active,28,FaceToFace
70816,293739,active,28,FaceToFace
17631,298632,active,28,FaceToFace
110188,250353,active,28,FaceToFace
38766,208505,active,28,FaceToFace
29857,289650,active,28,FaceToFace
143372,244972,,28,FaceToFace
151276,324312,active,28,FaceToFace
51803,298632,active,28,FaceToFace
44779,273171,active,28,FaceToFace
89638,234204,active,28,FaceToFace
156325,174928,active,28,FaceToFace
193261,348035,active,28,FaceToFace
152868,171314,active,28,FaceToFace
9689,218349,active,28,FaceToFace
150516,266337,active,28,FaceToFace
154278,289151,active,28,FaceToFace
156743,286441,active,28,FaceToFace
147278,203619,active,28,FaceToFace
121821,218330,active,28,FaceToFace
155212,260395,active,28,FaceToFace
195192,355159,active,28,FaceToFace
187728,355590,active,28,FaceToFace
196652,351409,active,28,FaceToFace
142856,282903,active,28,FaceToFace
88712,282903,active,28,FaceToFace
127407,174575,active,28,FaceToFace
18098,182584,active,28,FaceToFace
149818,223436,active,28,FaceToFace
8080,234204,active,28,FaceToFace
33811,174575,active,28,FaceToFace
80024,213119,active,28,FaceToFace
134629,280186,active,28,FaceToFace
196991,349104,active,28,FaceToFace
146926,249220,active,28,FaceToFace
27355,194418,active,28,FaceToFace
132696,277849,active,28,FaceToFace
32928,339340,active,28,FaceToFace
85294,173302,active,28,FaceToFace
8451,170564,active,28,FaceToFace
57200,220939,active,28,FaceToFace
90052,317634,active,28,FaceToFace
190928,353573,active,28,FaceToFace
65263,220939,active,28,FaceToFace
151660,333467,active,28,FaceToFace
25245,283828,active,28,FaceToFace
67382,197444,active,28,FaceToFace
190514,353103,active,28,FaceToFace
66310,275683,active,28,FaceToFace
156317,174928,active,28,FaceToFace
191141,351153,active,28,FaceToFace
153678,324643,active,28,FaceToFace
158222,312742,active,28,FaceToFace
86635,273171,active,28,FaceToFace
155193,213953,active,28,FaceToFace
96705,233794,active,28,FaceToFace
151825,336718,active,28,FaceToFace
191823,351272,active,28,FaceToFace
20152,185260,active,28,FaceToFace
108551,220939,active,28,FaceToFace
138096,192437,active,28,FaceToFace
2858,273171,active,28,FaceToFace
40337,163898,active,28,FaceToFace
144183,220286,active,28,FaceToFace
93788,192371,active,28,FaceToFace
145630,293666,active,28,FaceToFace
73428,192371,active,28,FaceToFace
8086,174575,active,28,FaceToFace
134323,187683,active,28,FaceToFace
144853,232320,active,28,FaceToFace
92775,174575,active,28,FaceToFace
150781,174928,active,28,FaceToFace
134666,305526,active,28,FaceToFace
40889,257150,active,28,FaceToFace
196241,349602,active,28,FaceToFace
77988,210699,active,28,FaceToFace
86255,220799,active,28,FaceToFace
4132,257618,active,28,FaceToFace
145906,339976,active,28,FaceToFace
159270,174928,active,28,FaceToFace
31506,291679,active,28,FaceToFace
37101,174575,active,28,FaceToFace
154536,247576,active,28,FaceToFace
9554,192371,active,28,FaceToFace
14021,269880,active,28,FaceToFace
194009,348756,active,28,FaceToFace
35813,273171,active,28,FaceToFace
14567,255055,active,28,FaceToFace
43041,221543,active,28,FaceToFace
106705,192371,active,28,FaceToFace
150252,174928,active,28,FaceToFace
33463,234204,active,28,FaceToFace
13658,275683,active,28,FaceToFace
153160,315040,active,28,FaceToFace
159948,324312,active,28,FaceToFace
75479,253493,active,28,FaceToFace
193770,351843,active,28,FaceToFace
2535,273171,active,28,FaceToFace
194439,351272,active,28,FaceToFace
12938,176065,active,28,FaceToFace
86116,174363,active,28,FaceToFace
155273,261475,active,28,FaceToFace
